primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
European origins,Northern European origins (except British Isles origins),Finnish,70,45,25
European origins,Northern European origins (except British Isles origins),Icelandic,40,15,25
European origins,Northern European origins (except British Isles origins),Norwegian,295,135,165
European origins,Northern European origins (except British Isles origins),Swedish,290,135,155
European origins,Northern European origins (except British Isles origins),Northern European origins; n.i.e.,30,20,15
European origins,Eastern European origins,,2710,1390,1320
European origins,Eastern European origins,Bulgarian,45,20,20
European origins,Eastern European origins,Byelorussian,15,10,0
European origins,Eastern European origins,Czech,120,65,55
European origins,Eastern European origins,Czechoslovakian; n.o.s.,20,0,15
European origins,Eastern European origins,Estonian,50,25,30
European origins,Eastern European origins,Hungarian,295,160,135
European origins,Eastern European origins,Latvian,30,15,15
European origins,Eastern European origins,Lithuanian,105,60,50
European origins,Eastern European origins,Moldovan,30,15,15
European origins,Eastern European origins,Polish,1090,570,525
European origins,Eastern European origins,Romanian,200,95,105
European origins,Eastern European origins,Russian,395,150,250
European origins,Eastern European origins,Slovak,75,45,40
European origins,Eastern European origins,Ukrainian,670,365,305
European origins,Eastern European origins,Eastern European origins; n.i.e.,45,20,20
European origins,Southern European origins,,1775,860,915
European origins,Southern European origins,Albanian,0,0,0
European origins,Southern European origins,Bosnian,20,10,10
European origins,Southern European origins,Catalan,0,0,0
European origins,Southern European origins,Croatian,100,45,50
European origins,Southern European origins,Cypriot,0,0,0
European origins,Southern European origins,Greek,115,60,55
European origins,Southern European origins,Italian,1155,540,615
European origins,Southern European origins,Kosovar,0,0,0
European origins,Southern European origins,Macedonian,45,25,25
European origins,Southern European origins,Maltese,30,25,0
European origins,Southern European origins,Montenegrin,25,20,0
European origins,Southern European origins,Portuguese,150,100,55
European origins,Southern European origins,Serbian,50,40,10
European origins,Southern European origins,Sicilian,10,0,10
European origins,Southern European origins,Slovenian,35,15,20
European origins,Southern European origins,Spanish,160,65,95
European origins,Southern European origins,Yugoslavian; n.o.s.,20,10,10
European origins,Southern European origins,Southern European origins; n.i.e.,0,0,0
European origins,Other European origins,,240,115,130
European origins,Other European origins,Basque,20,0,15
European origins,Other European origins,Jewish,200,95,105
European origins,Other European origins,Roma (Gypsy),0,0,0
European origins,Other European origins,Slavic; n.o.s.,10,10,0
European origins,Other European origins,Other European origins; n.i.e.,15,10,10
Caribbean origins,Other European origins,,375,175,200
Caribbean origins,Antiguan,,0,0,0
Caribbean origins,Bahamian,,0,0,0
Caribbean origins,Barbadian,,70,25,50
Caribbean origins,Bermudan,,0,0,0
Caribbean origins,Carib,,0,0,0
Caribbean origins,Cuban,,15,10,0
Caribbean origins,Dominican,,10,0,0
Caribbean origins,Grenadian,,0,0,0
Caribbean origins,Guadeloupean,,0,0,0
Caribbean origins,Haitian,,120,50,75
Caribbean origins,Jamaican,,140,60,75
Caribbean origins,Kittitian/Nevisian,,0,0,0
Caribbean origins,Martinican,,0,0,0
Caribbean origins,Montserratan,,0,0,0
Caribbean origins,Puerto Rican,,0,0,0
Caribbean origins,St. Lucian,,10,0,10
Caribbean origins,Trinidadian/Tobagonian,,50,35,15
Caribbean origins,Vincentian/Grenadinian,,0,10,10
Caribbean origins,West Indian; n.o.s.,,15,10,10
Caribbean origins,Caribbean origins; n.i.e.,,0,0,0
Latin; Central and South American origins,,,405,185,225
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,10,0,0
Latin; Central and South American origins,Arawak,,0,0,0
Latin; Central and South American origins,Argentinian,,25,10,20
Latin; Central and South American origins,Belizean,,10,0,0
Latin; Central and South American origins,Bolivian,,0,0,0
Latin; Central and South American origins,Brazilian,,20,10,10
Latin; Central and South American origins,Chilean,,15,0,10
Latin; Central and South American origins,Colombian,,70,25,45
Latin; Central and South American origins,Costa Rican,,15,10,10
Latin; Central and South American origins,Ecuadorian,,10,0,0
Latin; Central and South American origins,Guatemalan,,10,0,0
Latin; Central and South American origins,Guyanese,,55,30,25
Latin; Central and South American origins,Hispanic,,0,0,0
Latin; Central and South American origins,Honduran,,10,10,0
Latin; Central and South American origins,Maya,,10,10,0
Latin; Central and South American origins,Mexican,,30,15,15
Latin; Central and South American origins,Nicaraguan,,0,0,0
Latin; Central and South American origins,Panamanian,,0,0,10
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,10,10,0
Latin; Central and South American origins,Salvadorean,,85,45,45
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,30,0,35
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,10,0,10
African origins,,,745,355,390
African origins,Central and West African origins,,100,65,30
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,10
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,10,0
African origins,Central and West African origins,Burkinabe,0,0,0
African origins,Central and West African origins,Cameroonian,10,0,0
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,20,15,10
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,10,10,0
African origins,Central and West African origins,Ghanaian,25,15,10
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,0,0,0
African origins,Central and West African origins,Liberian,10,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,15,15,0
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,10,10,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,15,10,0
African origins,North African origins,,140,80,65
African origins,North African origins,Algerian,0,0,0
African origins,North African origins,Berber,35,20,15
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,65,40,25
African origins,North African origins,Libyan,0,0,0
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,40,20,25
African origins,North African origins,Sudanese,10,0,0
African origins,North African origins,Tunisian,0,0,0
African origins,North African origins,North African origins; n.i.e.,10,10,0
African origins,Southern and East African origins,,415,160,250
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,0,0,0
African origins,Southern and East African origins,Burundian,0,0,10
African origins,Southern and East African origins,Djiboutian,15,0,10
African origins,Southern and East African origins,Eritrean,55,35,20
African origins,Southern and East African origins,Ethiopian,50,20,30
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,0,0,0
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,10,0,10
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,0,0,0
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,225,80,145
African origins,Southern and East African origins,South African,30,15,20
African origins,Southern and East African origins,Tanzanian,0,0,0
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,0,0,0
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,0,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,20,10,15
African origins,Other African origins,,95,55,40
African origins,Other African origins,Black; n.o.s.,15,0,0
African origins,Other African origins,Other African origins; n.i.e.,80,45,35
Asian origins,Other African origins,,2385,1140,1245
Asian origins,West Central Asian and Middle Eastern origins,,535,280,250
Asian origins,West Central Asian and Middle Eastern origins,Afghan,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,65,45,20
Asian origins,West Central Asian and Middle Eastern origins,Armenian,25,10,15
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,55,25,25
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,20,15,0
Asian origins,West Central Asian and Middle Eastern origins,Israeli,15,0,10
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,0,10,0
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,265,145,115
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,30,20,10
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,15,10,10
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,65,25,40
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,30,15,20
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,10,0,0
Asian origins,South Asian origins,,475,205,270
Asian origins,South Asian origins,Bangladeshi,10,10,0
Asian origins,South Asian origins,Bengali,10,10,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,400,175,230
Asian origins,South Asian origins,Goan,20,15,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,10,10,0
Asian origins,South Asian origins,Pakistani,25,10,15
Asian origins,South Asian origins,Punjabi,35,10,25
Asian origins,South Asian origins,Sinhalese,0,0,0
Asian origins,South Asian origins,Sri Lankan,10,0,10
Asian origins,South Asian origins,Tamil,0,0,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,35,20,15
Asian origins,East and Southeast Asian origins,,1395,660,740
Asian origins,East and Southeast Asian origins,Burmese,40,30,10
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),30,25,0
Asian origins,East and Southeast Asian origins,Chinese,825,335,490
Asian origins,East and Southeast Asian origins,Filipino,165,95,80
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,20,10,10
Asian origins,East and Southeast Asian origins,Japanese,80,35,45
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,60,25,35
Asian origins,East and Southeast Asian origins,Laotian,15,0,0
Asian origins,East and Southeast Asian origins,Malaysian,25,10,20
Asian origins,East and Southeast Asian origins,Mongolian,20,10,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,15,0,15
Asian origins,East and Southeast Asian origins,Thai,0,0,0
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,165,105,60
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,10,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,10,0,10
Oceania origins,Other Asian origins,,115,55,60
Oceania origins,Australian,,75,30,50
Oceania origins,New Zealander,,35,30,10
Oceania origins,Pacific Islands origins,,0,0,10
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
