primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Latin; Central and South American origins,Mexican,,10,10,10
Latin; Central and South American origins,Nicaraguan,,0,0,0
Latin; Central and South American origins,Panamanian,,0,0,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,0,0,0
Latin; Central and South American origins,Salvadorean,,15,10,10
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,10,0,10
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,0,0,0
African origins,,,15,10,10
African origins,Central and West African origins,,0,0,0
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,0,0,0
African origins,Central and West African origins,Cameroonian,0,0,0
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,0,0,0
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,0,0,0
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,0,0,0
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,0,0,0
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,0,0,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,0,0,0
African origins,North African origins,,20,0,10
African origins,North African origins,Algerian,0,0,0
African origins,North African origins,Berber,10,10,0
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,0,0,0
African origins,North African origins,Libyan,0,0,0
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,0,0,0
African origins,North African origins,Sudanese,0,0,0
African origins,North African origins,Tunisian,10,0,10
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,0,0,0
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,0,0,0
African origins,Southern and East African origins,Burundian,0,0,0
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,0,0,0
African origins,Southern and East African origins,Ethiopian,0,0,0
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,0,0,0
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,0,0,0
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,0,0,0
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,0,0,0
African origins,Southern and East African origins,South African,0,0,0
African origins,Southern and East African origins,Tanzanian,0,0,0
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,0,0,0
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,0,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,0,0,0
African origins,Other African origins,,0,0,0
African origins,Other African origins,Black; n.o.s.,0,0,0
African origins,Other African origins,Other African origins; n.i.e.,0,0,0
Asian origins,Other African origins,,330,160,170
Asian origins,West Central Asian and Middle Eastern origins,,200,110,90
Asian origins,West Central Asian and Middle Eastern origins,Afghan,15,15,0
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,25,10,15
Asian origins,West Central Asian and Middle Eastern origins,Armenian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,0,10,0
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Israeli,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,150,80,70
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,0,0,0
Asian origins,South Asian origins,,35,15,15
Asian origins,South Asian origins,Bangladeshi,0,0,0
Asian origins,South Asian origins,Bengali,0,0,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,15,10,0
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,0,0,0
Asian origins,South Asian origins,Pakistani,20,10,10
Asian origins,South Asian origins,Punjabi,0,0,0
Asian origins,South Asian origins,Sinhalese,0,0,0
Asian origins,South Asian origins,Sri Lankan,0,0,0
Asian origins,South Asian origins,Tamil,0,0,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,0,0,0
Asian origins,East and Southeast Asian origins,,100,40,60
Asian origins,East and Southeast Asian origins,Burmese,0,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),20,10,15
Asian origins,East and Southeast Asian origins,Chinese,65,20,45
Asian origins,East and Southeast Asian origins,Filipino,15,0,10
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,0,0,0
Asian origins,East and Southeast Asian origins,Japanese,0,0,0
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,0,0,0
Asian origins,East and Southeast Asian origins,Laotian,0,0,0
Asian origins,East and Southeast Asian origins,Malaysian,0,0,0
Asian origins,East and Southeast Asian origins,Mongolian,0,0,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,0,0,0
Asian origins,East and Southeast Asian origins,Thai,0,0,0
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,20,15,0
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,0,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,0,0,0
Oceania origins,Other Asian origins,,15,10,10
Oceania origins,Australian,,15,0,10
Oceania origins,New Zealander,,0,0,0
Oceania origins,Pacific Islands origins,,0,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
