primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
European origins,Eastern European origins,Bulgarian,20,10,0
European origins,Eastern European origins,Byelorussian,45,20,30
European origins,Eastern European origins,Czech,65,25,40
European origins,Eastern European origins,Czechoslovakian; n.o.s.,10,0,10
European origins,Eastern European origins,Estonian,25,15,10
European origins,Eastern European origins,Hungarian,250,145,110
European origins,Eastern European origins,Latvian,10,0,10
European origins,Eastern European origins,Lithuanian,70,30,45
European origins,Eastern European origins,Moldovan,10,10,0
European origins,Eastern European origins,Polish,710,350,355
European origins,Eastern European origins,Romanian,140,75,65
European origins,Eastern European origins,Russian,320,175,145
European origins,Eastern European origins,Slovak,60,20,45
European origins,Eastern European origins,Ukrainian,540,265,275
European origins,Eastern European origins,Eastern European origins; n.i.e.,0,10,0
European origins,Southern European origins,,1435,725,715
European origins,Southern European origins,Albanian,40,10,30
European origins,Southern European origins,Bosnian,10,0,10
European origins,Southern European origins,Catalan,0,0,0
European origins,Southern European origins,Croatian,75,60,15
European origins,Southern European origins,Cypriot,20,10,15
European origins,Southern European origins,Greek,160,80,80
European origins,Southern European origins,Italian,750,395,355
European origins,Southern European origins,Kosovar,25,0,15
European origins,Southern European origins,Macedonian,10,0,10
European origins,Southern European origins,Maltese,0,0,0
European origins,Southern European origins,Montenegrin,10,0,10
European origins,Southern European origins,Portuguese,170,80,90
European origins,Southern European origins,Serbian,55,25,35
European origins,Southern European origins,Sicilian,0,0,0
European origins,Southern European origins,Slovenian,30,0,20
European origins,Southern European origins,Spanish,175,75,100
European origins,Southern European origins,Yugoslavian; n.o.s.,10,0,0
European origins,Southern European origins,Southern European origins; n.i.e.,0,0,0
European origins,Other European origins,,200,130,65
European origins,Other European origins,Basque,0,0,0
European origins,Other European origins,Jewish,150,95,55
European origins,Other European origins,Roma (Gypsy),10,0,0
European origins,Other European origins,Slavic; n.o.s.,0,0,10
European origins,Other European origins,Other European origins; n.i.e.,35,30,10
Caribbean origins,Other European origins,,250,115,130
Caribbean origins,Antiguan,,0,0,0
Caribbean origins,Bahamian,,0,0,0
Caribbean origins,Barbadian,,20,0,10
Caribbean origins,Bermudan,,0,0,0
Caribbean origins,Carib,,10,10,10
Caribbean origins,Cuban,,20,15,10
Caribbean origins,Dominican,,0,0,0
Caribbean origins,Grenadian,,0,0,0
Caribbean origins,Guadeloupean,,0,0,0
Caribbean origins,Haitian,,95,30,65
Caribbean origins,Jamaican,,60,35,20
Caribbean origins,Kittitian/Nevisian,,0,0,0
Caribbean origins,Martinican,,0,0,0
Caribbean origins,Montserratan,,0,0,0
Caribbean origins,Puerto Rican,,0,0,0
Caribbean origins,St. Lucian,,0,0,0
Caribbean origins,Trinidadian/Tobagonian,,15,10,0
Caribbean origins,Vincentian/Grenadinian,,0,10,0
Caribbean origins,West Indian; n.o.s.,,25,15,10
Caribbean origins,Caribbean origins; n.i.e.,,10,10,0
Latin; Central and South American origins,,,225,95,130
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,10,0,0
Latin; Central and South American origins,Arawak,,0,0,0
Latin; Central and South American origins,Argentinian,,40,15,25
Latin; Central and South American origins,Belizean,,0,0,0
Latin; Central and South American origins,Bolivian,,0,0,0
Latin; Central and South American origins,Brazilian,,10,0,10
Latin; Central and South American origins,Chilean,,0,10,0
Latin; Central and South American origins,Colombian,,0,0,0
Latin; Central and South American origins,Costa Rican,,0,0,0
Latin; Central and South American origins,Ecuadorian,,10,10,0
Latin; Central and South American origins,Guatemalan,,0,0,0
Latin; Central and South American origins,Guyanese,,0,0,0
Latin; Central and South American origins,Hispanic,,0,0,10
Latin; Central and South American origins,Honduran,,0,0,0
Latin; Central and South American origins,Maya,,0,0,0
Latin; Central and South American origins,Mexican,,40,15,20
Latin; Central and South American origins,Nicaraguan,,20,10,10
Latin; Central and South American origins,Panamanian,,0,0,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,45,25,25
Latin; Central and South American origins,Salvadorean,,10,0,10
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,10,0,0
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,25,15,10
African origins,,,860,390,470
African origins,Central and West African origins,,150,60,95
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,0,0,0
African origins,Central and West African origins,Cameroonian,25,10,15
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,70,20,50
African origins,Central and West African origins,Edo,0,10,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,30,20,10
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,15,0,15
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,15,10,10
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,0,0,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,10,0,0
African origins,North African origins,,145,75,65
African origins,North African origins,Algerian,0,0,10
African origins,North African origins,Berber,0,0,0
African origins,North African origins,Coptic,10,0,10
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,70,45,30
African origins,North African origins,Libyan,20,10,10
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,25,15,10
African origins,North African origins,Sudanese,10,10,10
African origins,North African origins,Tunisian,0,0,0
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,455,210,245
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,10,10,0
African origins,Southern and East African origins,Burundian,65,35,35
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,0,0,0
African origins,Southern and East African origins,Ethiopian,110,45,65
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,10,0,0
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,0,0,0
African origins,Southern and East African origins,Oromo,30,15,10
African origins,Southern and East African origins,Rwandan,20,0,15
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,170,80,90
African origins,Southern and East African origins,South African,25,10,20
African origins,Southern and East African origins,Tanzanian,0,0,0
African origins,Southern and East African origins,Tigrian,10,10,0
African origins,Southern and East African origins,Ugandan,10,0,10
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,0,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,30,25,10
African origins,Other African origins,,165,70,95
African origins,Other African origins,Black; n.o.s.,0,0,0
African origins,Other African origins,Other African origins; n.i.e.,165,75,95
Asian origins,Other African origins,,3015,1530,1490
Asian origins,West Central Asian and Middle Eastern origins,,1380,715,665
Asian origins,West Central Asian and Middle Eastern origins,Afghan,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,145,65,75
Asian origins,West Central Asian and Middle Eastern origins,Armenian,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,185,70,110
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,90,60,25
Asian origins,West Central Asian and Middle Eastern origins,Israeli,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,30,15,15
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,0,10,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,720,365,355
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,75,55,20
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,65,35,30
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,45,25,25
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,70,30,35
Asian origins,South Asian origins,,575,325,250
Asian origins,South Asian origins,Bangladeshi,30,20,15
Asian origins,South Asian origins,Bengali,0,0,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,350,205,145
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,15,0,15
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,20,15,10
Asian origins,South Asian origins,Pakistani,85,65,25
Asian origins,South Asian origins,Punjabi,30,15,10
Asian origins,South Asian origins,Sinhalese,0,10,0
Asian origins,South Asian origins,Sri Lankan,40,20,20
Asian origins,South Asian origins,Tamil,10,10,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,45,20,30
Asian origins,East and Southeast Asian origins,,1100,510,585
Asian origins,East and Southeast Asian origins,Burmese,0,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),15,10,10
Asian origins,East and Southeast Asian origins,Chinese,775,330,450
Asian origins,East and Southeast Asian origins,Filipino,95,50,45
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,0,0,0
Asian origins,East and Southeast Asian origins,Japanese,100,45,55
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,45,35,20
Asian origins,East and Southeast Asian origins,Laotian,0,0,0
Asian origins,East and Southeast Asian origins,Malaysian,35,15,20
Asian origins,East and Southeast Asian origins,Mongolian,0,0,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,10,10,10
Asian origins,East and Southeast Asian origins,Thai,45,35,10
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,50,25,25
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,10
Asian origins,Other Asian origins,,0,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,0,0,0
Oceania origins,Other Asian origins,,70,55,20
Oceania origins,Australian,,30,25,0
Oceania origins,New Zealander,,40,25,15
Oceania origins,Pacific Islands origins,,10,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,10,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
