primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Asian origins,Other African origins,,2625,1240,1390
Asian origins,West Central Asian and Middle Eastern origins,,795,425,370
Asian origins,West Central Asian and Middle Eastern origins,Afghan,45,35,10
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,60,25,35
Asian origins,West Central Asian and Middle Eastern origins,Armenian,40,25,15
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,20,0,15
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,220,115,100
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,20,10,0
Asian origins,West Central Asian and Middle Eastern origins,Israeli,30,15,20
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,25,10,15
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,200,95,110
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,20,10,10
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,10,10,10
Asian origins,West Central Asian and Middle Eastern origins,Syrian,70,40,30
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,60,35,25
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,25,15,10
Asian origins,South Asian origins,,590,290,305
Asian origins,South Asian origins,Bangladeshi,15,10,10
Asian origins,South Asian origins,Bengali,10,0,10
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,430,205,220
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,0,0,0
Asian origins,South Asian origins,Pakistani,75,45,30
Asian origins,South Asian origins,Punjabi,0,0,0
Asian origins,South Asian origins,Sinhalese,10,0,0
Asian origins,South Asian origins,Sri Lankan,40,20,15
Asian origins,South Asian origins,Tamil,15,10,10
Asian origins,South Asian origins,South Asian origins; n.i.e.,45,25,20
Asian origins,East and Southeast Asian origins,,1280,545,735
Asian origins,East and Southeast Asian origins,Burmese,40,25,15
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),40,10,30
Asian origins,East and Southeast Asian origins,Chinese,725,310,415
Asian origins,East and Southeast Asian origins,Filipino,215,75,140
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,15,10,10
Asian origins,East and Southeast Asian origins,Japanese,70,10,55
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,100,45,55
Asian origins,East and Southeast Asian origins,Laotian,0,0,0
Asian origins,East and Southeast Asian origins,Malaysian,0,10,0
Asian origins,East and Southeast Asian origins,Mongolian,10,10,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,10,0,0
Asian origins,East and Southeast Asian origins,Thai,35,10,25
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,140,60,80
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,0,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,0,0,0
Oceania origins,Other Asian origins,,45,10,35
Oceania origins,Australian,,40,10,30
Oceania origins,New Zealander,,10,0,0
Oceania origins,Pacific Islands origins,,0,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
