primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,60,20,35
Latin; Central and South American origins,Arawak,,10,10,0
Latin; Central and South American origins,Argentinian,,20,15,10
Latin; Central and South American origins,Belizean,,0,0,0
Latin; Central and South American origins,Bolivian,,10,10,0
Latin; Central and South American origins,Brazilian,,30,10,15
Latin; Central and South American origins,Chilean,,65,30,35
Latin; Central and South American origins,Colombian,,190,75,110
Latin; Central and South American origins,Costa Rican,,0,0,0
Latin; Central and South American origins,Ecuadorian,,10,0,10
Latin; Central and South American origins,Guatemalan,,35,10,25
Latin; Central and South American origins,Guyanese,,95,45,50
Latin; Central and South American origins,Hispanic,,35,15,20
Latin; Central and South American origins,Honduran,,50,20,35
Latin; Central and South American origins,Maya,,35,15,15
Latin; Central and South American origins,Mexican,,240,120,125
Latin; Central and South American origins,Nicaraguan,,135,95,40
Latin; Central and South American origins,Panamanian,,0,0,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,145,100,50
Latin; Central and South American origins,Salvadorean,,200,105,90
Latin; Central and South American origins,Uruguayan,,0,10,0
Latin; Central and South American origins,Venezuelan,,40,15,25
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,170,75,95
African origins,,,6020,2900,3115
African origins,Central and West African origins,,1105,585,515
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,10,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,10,0
African origins,Central and West African origins,Burkinabe,10,0,0
African origins,Central and West African origins,Cameroonian,95,65,30
African origins,Central and West African origins,Chadian,25,10,20
African origins,Central and West African origins,Congolese,330,165,170
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,120,60,60
African origins,Central and West African origins,Guinean,30,0,20
African origins,Central and West African origins,Ibo,10,10,0
African origins,Central and West African origins,Ivorian,65,55,15
African origins,Central and West African origins,Liberian,15,10,10
African origins,Central and West African origins,Malian,10,0,10
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,220,115,105
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,20,10,10
African origins,Central and West African origins,Sierra Leonean,10,0,0
African origins,Central and West African origins,Togolese,60,25,30
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,50,30,15
African origins,Central and West African origins,Central and West African origins; n.i.e.,85,35,50
African origins,North African origins,,945,470,480
African origins,North African origins,Algerian,80,45,35
African origins,North African origins,Berber,50,30,20
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,10,0,0
African origins,North African origins,Egyptian,400,190,210
African origins,North African origins,Libyan,70,35,35
African origins,North African origins,Maure,10,0,0
African origins,North African origins,Moroccan,225,100,125
African origins,North African origins,Sudanese,100,60,35
African origins,North African origins,Tunisian,10,0,10
African origins,North African origins,North African origins; n.i.e.,30,0,30
African origins,Southern and East African origins,,3375,1550,1825
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,25,15,15
African origins,Southern and East African origins,Burundian,270,130,140
African origins,Southern and East African origins,Djiboutian,130,50,70
African origins,Southern and East African origins,Eritrean,205,80,125
African origins,Southern and East African origins,Ethiopian,355,140,220
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,55,35,25
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,20,10,10
African origins,Southern and East African origins,Oromo,50,20,30
African origins,Southern and East African origins,Rwandan,55,25,30
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,2110,995,1115
African origins,Southern and East African origins,South African,70,35,30
African origins,Southern and East African origins,Tanzanian,10,10,10
African origins,Southern and East African origins,Tigrian,20,0,10
African origins,Southern and East African origins,Ugandan,30,15,15
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,25,0,15
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,145,70,70
African origins,Other African origins,,645,305,340
African origins,Other African origins,Black; n.o.s.,95,40,55
African origins,Other African origins,Other African origins; n.i.e.,570,275,295
Asian origins,Other African origins,,14035,6860,7170
Asian origins,West Central Asian and Middle Eastern origins,,6900,3370,3530
Asian origins,West Central Asian and Middle Eastern origins,Afghan,245,100,145
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,1010,490,515
Asian origins,West Central Asian and Middle Eastern origins,Armenian,95,45,50
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Georgian,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,490,225,265
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,760,390,370
Asian origins,West Central Asian and Middle Eastern origins,Israeli,40,30,10
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,110,35,75
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Kurd,65,25,35
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,240,85,150
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,2645,1355,1285
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,395,195,205
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,55,30,35
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,115,55,65
Asian origins,West Central Asian and Middle Eastern origins,Syrian,450,225,225
Asian origins,West Central Asian and Middle Eastern origins,Tajik,15,15,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,230,110,125
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,20,0,10
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,50,25,25
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,100,35,60
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,330,165,165
Asian origins,South Asian origins,,2715,1395,1315
Asian origins,South Asian origins,Bangladeshi,105,40,65
Asian origins,South Asian origins,Bengali,10,10,0
Asian origins,South Asian origins,Bhutanese,250,135,120
Asian origins,South Asian origins,East Indian,1485,765,725
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,10,10,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,305,160,145
Asian origins,South Asian origins,Pakistani,250,115,140
Asian origins,South Asian origins,Punjabi,35,20,20
Asian origins,South Asian origins,Sinhalese,10,10,10
Asian origins,South Asian origins,Sri Lankan,255,150,105
Asian origins,South Asian origins,Tamil,15,10,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,105,60,45
Asian origins,East and Southeast Asian origins,,4490,2120,2375
Asian origins,East and Southeast Asian origins,Burmese,35,20,10
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),125,60,60
Asian origins,East and Southeast Asian origins,Chinese,2600,1325,1270
Asian origins,East and Southeast Asian origins,Filipino,1180,495,680
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,15,10,10
Asian origins,East and Southeast Asian origins,Japanese,185,65,115
Asian origins,East and Southeast Asian origins,Karen,20,0,15
Asian origins,East and Southeast Asian origins,Korean,165,90,80
Asian origins,East and Southeast Asian origins,Laotian,40,10,25
Asian origins,East and Southeast Asian origins,Malaysian,10,10,10
Asian origins,East and Southeast Asian origins,Mongolian,10,10,10
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,35,20,15
Asian origins,East and Southeast Asian origins,Thai,70,10,60
Asian origins,East and Southeast Asian origins,Tibetan,10,0,10
Asian origins,East and Southeast Asian origins,Vietnamese,375,175,205
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,40,20,15
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,35,20,15
Oceania origins,Other Asian origins,,75,35,40
Oceania origins,Australian,,65,25,40
Oceania origins,New Zealander,,10,0,0
Oceania origins,Pacific Islands origins,,0,10,0
Oceania origins,Pacific Islands origins,Fijian,10,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
