primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,0,0,0
Latin; Central and South American origins,Salvadorean,,30,20,10
Latin; Central and South American origins,Uruguayan,,15,0,10
Latin; Central and South American origins,Venezuelan,,20,10,0
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,30,15,20
African origins,,,570,285,280
African origins,Central and West African origins,,120,55,65
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,0,0,0
African origins,Central and West African origins,Cameroonian,10,10,10
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,30,10,20
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,40,20,20
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,20,10,15
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,10,0,10
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,0,0,0
African origins,Central and West African origins,Sierra Leonean,0,10,0
African origins,Central and West African origins,Togolese,20,15,10
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,0,0,0
African origins,North African origins,,115,75,40
African origins,North African origins,Algerian,10,10,10
African origins,North African origins,Berber,0,0,0
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,90,55,35
African origins,North African origins,Libyan,0,0,0
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,10,10,0
African origins,North African origins,Sudanese,0,0,0
African origins,North African origins,Tunisian,0,0,0
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,210,90,120
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,0,0,0
African origins,Southern and East African origins,Burundian,0,0,0
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,0,0,0
African origins,Southern and East African origins,Ethiopian,75,35,45
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,10,0,0
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,0,0,10
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,0,0,0
African origins,Southern and East African origins,Seychellois,15,10,10
African origins,Southern and East African origins,Somali,65,30,30
African origins,Southern and East African origins,South African,20,10,10
African origins,Southern and East African origins,Tanzanian,15,0,0
African origins,Southern and East African origins,Tigrian,10,0,10
African origins,Southern and East African origins,Ugandan,10,10,0
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,0,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,15,10,10
African origins,Other African origins,,125,70,55
African origins,Other African origins,Black; n.o.s.,0,0,0
African origins,Other African origins,Other African origins; n.i.e.,125,70,55
Asian origins,Other African origins,,3360,1605,1745
Asian origins,West Central Asian and Middle Eastern origins,,945,460,480
Asian origins,West Central Asian and Middle Eastern origins,Afghan,20,15,10
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,25,20,0
Asian origins,West Central Asian and Middle Eastern origins,Armenian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,10,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,10
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,220,95,120
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,20,10,15
Asian origins,West Central Asian and Middle Eastern origins,Israeli,40,15,20
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,385,175,210
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,80,45,40
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,35,15,20
Asian origins,West Central Asian and Middle Eastern origins,Syrian,15,10,0
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,20,10,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,55,25,30
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,20,10,10
Asian origins,South Asian origins,,835,405,430
Asian origins,South Asian origins,Bangladeshi,25,20,10
Asian origins,South Asian origins,Bengali,0,0,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,625,300,325
Asian origins,South Asian origins,Goan,10,0,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,0,0,0
Asian origins,South Asian origins,Pakistani,70,40,30
Asian origins,South Asian origins,Punjabi,20,10,10
Asian origins,South Asian origins,Sinhalese,25,10,20
Asian origins,South Asian origins,Sri Lankan,100,50,55
Asian origins,South Asian origins,Tamil,20,10,10
Asian origins,South Asian origins,South Asian origins; n.i.e.,20,10,10
Asian origins,East and Southeast Asian origins,,1635,750,880
Asian origins,East and Southeast Asian origins,Burmese,10,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),85,50,35
Asian origins,East and Southeast Asian origins,Chinese,865,445,420
Asian origins,East and Southeast Asian origins,Filipino,230,75,160
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,25,0,20
Asian origins,East and Southeast Asian origins,Japanese,70,35,40
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,155,75,80
Asian origins,East and Southeast Asian origins,Laotian,45,25,20
Asian origins,East and Southeast Asian origins,Malaysian,15,10,10
Asian origins,East and Southeast Asian origins,Mongolian,0,0,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,45,20,25
Asian origins,East and Southeast Asian origins,Thai,45,10,30
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,145,60,85
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,60,40,25
Asian origins,Other Asian origins,,10,0,10
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,10,0,0
Oceania origins,Other Asian origins,,25,15,10
Oceania origins,Australian,,15,10,10
Oceania origins,New Zealander,,10,0,0
Oceania origins,Pacific Islands origins,,0,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,10
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
