primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Caribbean origins,Vincentian/Grenadinian,,0,0,0
Caribbean origins,West Indian; n.o.s.,,20,10,10
Caribbean origins,Caribbean origins; n.i.e.,,10,10,10
Latin; Central and South American origins,,,650,290,360
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,25,10,15
Latin; Central and South American origins,Arawak,,0,0,0
Latin; Central and South American origins,Argentinian,,0,0,0
Latin; Central and South American origins,Belizean,,0,0,0
Latin; Central and South American origins,Bolivian,,0,0,0
Latin; Central and South American origins,Brazilian,,60,50,10
Latin; Central and South American origins,Chilean,,30,25,0
Latin; Central and South American origins,Colombian,,105,45,65
Latin; Central and South American origins,Costa Rican,,0,0,0
Latin; Central and South American origins,Ecuadorian,,15,10,0
Latin; Central and South American origins,Guatemalan,,30,10,20
Latin; Central and South American origins,Guyanese,,40,20,20
Latin; Central and South American origins,Hispanic,,30,25,10
Latin; Central and South American origins,Honduran,,10,10,10
Latin; Central and South American origins,Maya,,0,0,0
Latin; Central and South American origins,Mexican,,80,25,55
Latin; Central and South American origins,Nicaraguan,,40,15,25
Latin; Central and South American origins,Panamanian,,0,0,0
Latin; Central and South American origins,Paraguayan,,10,10,0
Latin; Central and South American origins,Peruvian,,60,25,35
Latin; Central and South American origins,Salvadorean,,100,30,65
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,25,10,20
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,20,10,15
African origins,,,1480,690,785
African origins,Central and West African origins,,410,200,205
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,0,0,0
African origins,Central and West African origins,Cameroonian,0,0,10
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,110,65,50
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,65,40,30
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,10,10,10
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,130,55,70
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,0,0,0
African origins,Central and West African origins,Sierra Leonean,20,10,15
African origins,Central and West African origins,Togolese,10,10,10
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,35,30,10
African origins,Central and West African origins,Central and West African origins; n.i.e.,30,15,15
African origins,North African origins,,325,175,150
African origins,North African origins,Algerian,45,20,30
African origins,North African origins,Berber,35,10,30
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,170,100,75
African origins,North African origins,Libyan,30,15,15
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,35,25,10
African origins,North African origins,Sudanese,10,10,0
African origins,North African origins,Tunisian,15,0,10
African origins,North African origins,North African origins; n.i.e.,25,15,10
African origins,Southern and East African origins,,580,230,350
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,0,0,0
African origins,Southern and East African origins,Burundian,120,30,85
African origins,Southern and East African origins,Djiboutian,0,0,10
African origins,Southern and East African origins,Eritrean,40,15,30
African origins,Southern and East African origins,Ethiopian,85,45,35
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,30,15,10
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,10,0,0
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,90,10,80
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,205,110,100
African origins,Southern and East African origins,South African,25,10,25
African origins,Southern and East African origins,Tanzanian,0,0,0
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,0,0,0
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,10,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,20,0,15
African origins,Other African origins,,225,115,115
African origins,Other African origins,Black; n.o.s.,40,10,35
African origins,Other African origins,Other African origins; n.i.e.,190,110,80
Asian origins,Other African origins,,5940,3120,2820
Asian origins,West Central Asian and Middle Eastern origins,,1860,1030,830
Asian origins,West Central Asian and Middle Eastern origins,Afghan,40,25,20
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,285,130,150
Asian origins,West Central Asian and Middle Eastern origins,Armenian,80,35,45
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,25,15,15
Asian origins,West Central Asian and Middle Eastern origins,Georgian,25,10,10
Asian origins,West Central Asian and Middle Eastern origins,Hazara,15,10,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,295,175,115
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,125,70,55
Asian origins,West Central Asian and Middle Eastern origins,Israeli,15,10,10
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,65,40,25
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,15,10,10
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,30,20,10
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,10,10,10
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,610,325,285
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,145,95,45
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,20,10,15
Asian origins,West Central Asian and Middle Eastern origins,Syrian,90,50,35
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,65,45,20
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,45,30,15
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,30,15,15
Asian origins,South Asian origins,,1005,615,390
Asian origins,South Asian origins,Bangladeshi,60,25,40
Asian origins,South Asian origins,Bengali,25,10,15
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,725,455,270
Asian origins,South Asian origins,Goan,10,10,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,10,0,0
Asian origins,South Asian origins,Pakistani,130,75,55
Asian origins,South Asian origins,Punjabi,20,20,0
Asian origins,South Asian origins,Sinhalese,10,0,0
Asian origins,South Asian origins,Sri Lankan,140,75,65
Asian origins,South Asian origins,Tamil,20,10,15
Asian origins,South Asian origins,South Asian origins; n.i.e.,15,0,10
Asian origins,East and Southeast Asian origins,,3105,1510,1600
Asian origins,East and Southeast Asian origins,Burmese,35,15,20
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),100,45,55
Asian origins,East and Southeast Asian origins,Chinese,1970,995,970
Asian origins,East and Southeast Asian origins,Filipino,350,145,205
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,15,10,0
Asian origins,East and Southeast Asian origins,Japanese,105,50,50
Asian origins,East and Southeast Asian origins,Karen,35,20,15
Asian origins,East and Southeast Asian origins,Korean,95,30,65
Asian origins,East and Southeast Asian origins,Laotian,35,20,15
Asian origins,East and Southeast Asian origins,Malaysian,30,0,25
Asian origins,East and Southeast Asian origins,Mongolian,25,15,0
Asian origins,East and Southeast Asian origins,Singaporean,10,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,35,25,15
Asian origins,East and Southeast Asian origins,Thai,30,15,15
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,435,215,220
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,35,10,25
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,35,0,25
Oceania origins,Other Asian origins,,50,20,25
Oceania origins,Australian,,45,20,25
Oceania origins,New Zealander,,0,0,0
Oceania origins,Pacific Islands origins,,0,0,10
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,10,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
