primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Latin; Central and South American origins,Salvadorean,,20,0,15
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,10,10,0
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,0,0,0
African origins,,,670,335,340
African origins,Central and West African origins,,185,75,110
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,10,0,0
African origins,Central and West African origins,Cameroonian,0,0,0
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,90,35,60
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,10,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,35,20,15
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,0,0,0
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,0,0,0
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,20,10,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,25,10,20
African origins,North African origins,,150,85,70
African origins,North African origins,Algerian,35,15,20
African origins,North African origins,Berber,10,10,10
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,55,35,25
African origins,North African origins,Libyan,0,0,0
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,10,0,10
African origins,North African origins,Sudanese,10,10,0
African origins,North African origins,Tunisian,15,0,10
African origins,North African origins,North African origins; n.i.e.,25,20,10
African origins,Southern and East African origins,,205,105,95
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,0,0,0
African origins,Southern and East African origins,Burundian,30,15,15
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,0,0,0
African origins,Southern and East African origins,Ethiopian,15,10,10
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,20,0,10
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,0,0,0
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,0,0,0
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,105,60,45
African origins,Southern and East African origins,South African,15,10,10
African origins,Southern and East African origins,Tanzanian,10,0,10
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,0,0,0
African origins,Southern and East African origins,Zambian,10,0,0
African origins,Southern and East African origins,Zimbabwean,0,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,10,10,0
African origins,Other African origins,,135,70,65
African origins,Other African origins,Black; n.o.s.,15,10,10
African origins,Other African origins,Other African origins; n.i.e.,120,60,60
Asian origins,Other African origins,,2485,1185,1300
Asian origins,West Central Asian and Middle Eastern origins,,1055,525,530
Asian origins,West Central Asian and Middle Eastern origins,Afghan,145,65,85
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,65,20,45
Asian origins,West Central Asian and Middle Eastern origins,Armenian,30,10,20
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,75,30,40
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,45,30,15
Asian origins,West Central Asian and Middle Eastern origins,Israeli,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,15,10,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,15,0,15
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,625,325,305
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,45,20,30
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,25,20,0
Asian origins,South Asian origins,,580,265,320
Asian origins,South Asian origins,Bangladeshi,35,10,20
Asian origins,South Asian origins,Bengali,0,0,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,420,195,225
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,0,0,0
Asian origins,South Asian origins,Pakistani,45,20,25
Asian origins,South Asian origins,Punjabi,35,15,25
Asian origins,South Asian origins,Sinhalese,0,0,0
Asian origins,South Asian origins,Sri Lankan,50,20,30
Asian origins,South Asian origins,Tamil,0,0,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,40,25,20
Asian origins,East and Southeast Asian origins,,845,395,450
Asian origins,East and Southeast Asian origins,Burmese,10,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),20,0,15
Asian origins,East and Southeast Asian origins,Chinese,445,205,235
Asian origins,East and Southeast Asian origins,Filipino,165,60,105
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,0,0,0
Asian origins,East and Southeast Asian origins,Japanese,20,10,10
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,80,45,35
Asian origins,East and Southeast Asian origins,Laotian,15,0,10
Asian origins,East and Southeast Asian origins,Malaysian,10,0,0
Asian origins,East and Southeast Asian origins,Mongolian,0,0,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,20,10,10
Asian origins,East and Southeast Asian origins,Thai,0,0,0
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,120,65,55
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,10,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,10,10,0
Oceania origins,Other Asian origins,,10,0,0
Oceania origins,Australian,,0,0,0
Oceania origins,New Zealander,,0,0,0
Oceania origins,Pacific Islands origins,,0,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
