primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,0,0,0
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,10,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,15,10,0
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,0,0,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,10,10,0
African origins,North African origins,,235,110,125
African origins,North African origins,Algerian,65,30,35
African origins,North African origins,Berber,0,0,0
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,120,65,55
African origins,North African origins,Libyan,0,0,10
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,55,25,30
African origins,North African origins,Sudanese,10,0,10
African origins,North African origins,Tunisian,10,0,10
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,310,145,170
African origins,Southern and East African origins,Afrikaner,25,10,10
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,0,0,0
African origins,Southern and East African origins,Burundian,20,15,10
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,10,0,0
African origins,Southern and East African origins,Ethiopian,20,0,15
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,15,10,10
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,10,10,0
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,0,0,0
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,25,10,15
African origins,Southern and East African origins,South African,145,70,75
African origins,Southern and East African origins,Tanzanian,20,10,15
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,10,0,0
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,0,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,15,10,0
African origins,Other African origins,,225,105,120
African origins,Other African origins,Black; n.o.s.,0,0,0
African origins,Other African origins,Other African origins; n.i.e.,225,100,120
Asian origins,Other African origins,,2285,1065,1220
Asian origins,West Central Asian and Middle Eastern origins,,760,410,350
Asian origins,West Central Asian and Middle Eastern origins,Afghan,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,45,25,20
Asian origins,West Central Asian and Middle Eastern origins,Armenian,25,15,10
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,95,55,40
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,30,20,15
Asian origins,West Central Asian and Middle Eastern origins,Israeli,25,10,10
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,385,185,200
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,55,30,20
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,50,30,20
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,55,35,20
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,20,10,10
Asian origins,South Asian origins,,490,235,260
Asian origins,South Asian origins,Bangladeshi,0,0,0
Asian origins,South Asian origins,Bengali,0,0,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,385,175,205
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,0,0,0
Asian origins,South Asian origins,Pakistani,30,20,15
Asian origins,South Asian origins,Punjabi,0,0,0
Asian origins,South Asian origins,Sinhalese,10,10,10
Asian origins,South Asian origins,Sri Lankan,80,40,45
Asian origins,South Asian origins,Tamil,35,15,15
Asian origins,South Asian origins,South Asian origins; n.i.e.,0,0,10
Asian origins,East and Southeast Asian origins,,1060,430,630
Asian origins,East and Southeast Asian origins,Burmese,0,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),35,20,10
Asian origins,East and Southeast Asian origins,Chinese,545,205,340
Asian origins,East and Southeast Asian origins,Filipino,230,70,160
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,30,15,20
Asian origins,East and Southeast Asian origins,Japanese,55,35,20
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,75,35,40
Asian origins,East and Southeast Asian origins,Laotian,10,10,0
Asian origins,East and Southeast Asian origins,Malaysian,10,0,10
Asian origins,East and Southeast Asian origins,Mongolian,20,10,10
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,0,0,0
Asian origins,East and Southeast Asian origins,Thai,50,15,35
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,100,60,40
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,0,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,0,0,0
Oceania origins,Other Asian origins,,135,65,75
Oceania origins,Australian,,120,50,70
Oceania origins,New Zealander,,10,10,10
Oceania origins,Pacific Islands origins,,0,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
