primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Latin; Central and South American origins,Hispanic,,0,0,0
Latin; Central and South American origins,Honduran,,25,10,15
Latin; Central and South American origins,Maya,,15,15,0
Latin; Central and South American origins,Mexican,,180,85,95
Latin; Central and South American origins,Nicaraguan,,15,15,0
Latin; Central and South American origins,Panamanian,,10,10,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,40,20,20
Latin; Central and South American origins,Salvadorean,,85,65,15
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,65,30,35
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,60,20,45
African origins,,,1335,670,665
African origins,Central and West African origins,,290,165,120
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,20,20,10
African origins,Central and West African origins,Cameroonian,20,15,0
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,80,30,45
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,85,40,40
African origins,Central and West African origins,Guinean,10,10,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,0,0,0
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,25,20,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,40,30,10
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,15,15,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,20,20,10
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,10,0,10
African origins,North African origins,,410,225,185
African origins,North African origins,Algerian,10,0,10
African origins,North African origins,Berber,20,0,15
African origins,North African origins,Coptic,15,10,10
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,200,105,95
African origins,North African origins,Libyan,45,20,20
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,70,45,25
African origins,North African origins,Sudanese,0,0,0
African origins,North African origins,Tunisian,55,35,15
African origins,North African origins,North African origins; n.i.e.,25,15,10
African origins,Southern and East African origins,,445,195,250
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,0,0,0
African origins,Southern and East African origins,Burundian,30,20,15
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,0,0,0
African origins,Southern and East African origins,Ethiopian,35,15,15
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,10,15,0
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,10,10,10
African origins,Southern and East African origins,Oromo,20,10,15
African origins,Southern and East African origins,Rwandan,10,10,0
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,210,90,120
African origins,Southern and East African origins,South African,40,10,35
African origins,Southern and East African origins,Tanzanian,20,10,10
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,10,0,0
African origins,Southern and East African origins,Zambian,15,0,10
African origins,Southern and East African origins,Zimbabwean,20,10,15
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,15,10,15
African origins,Other African origins,,205,95,110
African origins,Other African origins,Black; n.o.s.,0,10,0
African origins,Other African origins,Other African origins; n.i.e.,200,90,110
Asian origins,Other African origins,,5685,2710,2970
Asian origins,West Central Asian and Middle Eastern origins,,1390,720,670
Asian origins,West Central Asian and Middle Eastern origins,Afghan,95,45,50
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,65,30,40
Asian origins,West Central Asian and Middle Eastern origins,Armenian,65,35,30
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,140,70,70
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,135,70,65
Asian origins,West Central Asian and Middle Eastern origins,Israeli,85,50,30
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,65,40,30
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,15,10,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,25,15,15
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,30,15,10
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,425,235,190
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,145,70,75
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,35,20,20
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,85,40,40
Asian origins,West Central Asian and Middle Eastern origins,Tajik,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,55,30,25
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,20,15,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,60,30,30
Asian origins,South Asian origins,,1425,670,760
Asian origins,South Asian origins,Bangladeshi,15,0,0
Asian origins,South Asian origins,Bengali,55,20,35
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,1045,505,545
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,10,0,10
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,0,0,0
Asian origins,South Asian origins,Pakistani,175,80,100
Asian origins,South Asian origins,Punjabi,75,40,35
Asian origins,South Asian origins,Sinhalese,10,10,10
Asian origins,South Asian origins,Sri Lankan,90,40,50
Asian origins,South Asian origins,Tamil,10,0,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,60,35,25
Asian origins,East and Southeast Asian origins,,2955,1365,1590
Asian origins,East and Southeast Asian origins,Burmese,10,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),70,30,40
Asian origins,East and Southeast Asian origins,Chinese,2025,960,1065
Asian origins,East and Southeast Asian origins,Filipino,295,125,160
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,30,15,15
Asian origins,East and Southeast Asian origins,Japanese,60,30,30
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,40,15,20
Asian origins,East and Southeast Asian origins,Laotian,150,60,95
Asian origins,East and Southeast Asian origins,Malaysian,0,0,0
Asian origins,East and Southeast Asian origins,Mongolian,0,0,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,0,0,0
Asian origins,East and Southeast Asian origins,Thai,40,20,20
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,430,175,255
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,35,20,15
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,30,15,20
Oceania origins,Other Asian origins,,110,45,60
Oceania origins,Australian,,50,25,25
Oceania origins,New Zealander,,40,0,35
Oceania origins,Pacific Islands origins,,15,15,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,15,15,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,15,15,0
