primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Caribbean origins,Haitian,,370,145,225
Caribbean origins,Jamaican,,170,80,90
Caribbean origins,Kittitian/Nevisian,,0,0,0
Caribbean origins,Martinican,,0,0,0
Caribbean origins,Montserratan,,0,0,0
Caribbean origins,Puerto Rican,,0,0,0
Caribbean origins,St. Lucian,,10,10,0
Caribbean origins,Trinidadian/Tobagonian,,30,20,10
Caribbean origins,Vincentian/Grenadinian,,0,0,0
Caribbean origins,West Indian; n.o.s.,,15,0,10
Caribbean origins,Caribbean origins; n.i.e.,,50,15,35
Latin; Central and South American origins,,,440,225,220
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,25,15,15
Latin; Central and South American origins,Arawak,,0,0,0
Latin; Central and South American origins,Argentinian,,10,0,0
Latin; Central and South American origins,Belizean,,10,0,0
Latin; Central and South American origins,Bolivian,,0,0,0
Latin; Central and South American origins,Brazilian,,45,30,20
Latin; Central and South American origins,Chilean,,15,0,15
Latin; Central and South American origins,Colombian,,30,25,10
Latin; Central and South American origins,Costa Rican,,15,10,0
Latin; Central and South American origins,Ecuadorian,,0,0,0
Latin; Central and South American origins,Guatemalan,,30,20,15
Latin; Central and South American origins,Guyanese,,10,10,10
Latin; Central and South American origins,Hispanic,,0,0,0
Latin; Central and South American origins,Honduran,,35,15,25
Latin; Central and South American origins,Maya,,35,15,25
Latin; Central and South American origins,Mexican,,75,35,40
Latin; Central and South American origins,Nicaraguan,,30,20,10
Latin; Central and South American origins,Panamanian,,10,10,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,20,10,10
Latin; Central and South American origins,Salvadorean,,60,30,30
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,25,15,15
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,25,0,20
African origins,,,1005,530,470
African origins,Central and West African origins,,345,175,170
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,15,10,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,0,0,0
African origins,Central and West African origins,Cameroonian,35,25,15
African origins,Central and West African origins,Chadian,0,10,0
African origins,Central and West African origins,Congolese,140,65,75
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,15,10,10
African origins,Central and West African origins,Guinean,15,0,10
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,50,20,25
African origins,Central and West African origins,Liberian,10,10,0
African origins,Central and West African origins,Malian,10,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,15,0,10
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,30,15,20
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,0,0,0
African origins,North African origins,,120,75,45
African origins,North African origins,Algerian,35,25,15
African origins,North African origins,Berber,20,10,10
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,20,15,10
African origins,North African origins,Libyan,10,10,0
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,25,15,10
African origins,North African origins,Sudanese,15,10,10
African origins,North African origins,Tunisian,0,0,0
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,330,185,140
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,40,15,25
African origins,Southern and East African origins,Burundian,35,25,10
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,10,10,0
African origins,Southern and East African origins,Ethiopian,60,35,25
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,0,0,0
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,0,0,0
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,75,40,35
African origins,Southern and East African origins,Seychellois,10,0,10
African origins,Southern and East African origins,Somali,20,20,0
African origins,Southern and East African origins,South African,20,10,0
African origins,Southern and East African origins,Tanzanian,10,10,0
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,10,0,10
African origins,Southern and East African origins,Zambian,10,0,0
African origins,Southern and East African origins,Zimbabwean,10,0,0
African origins,Southern and East African origins,Zulu,15,15,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,25,15,10
African origins,Other African origins,,265,125,145
African origins,Other African origins,Black; n.o.s.,45,25,15
African origins,Other African origins,Other African origins; n.i.e.,235,110,125
Asian origins,Other African origins,,1590,795,800
Asian origins,West Central Asian and Middle Eastern origins,,740,415,325
Asian origins,West Central Asian and Middle Eastern origins,Afghan,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,130,70,60
Asian origins,West Central Asian and Middle Eastern origins,Armenian,35,30,10
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,100,50,50
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,55,25,30
Asian origins,West Central Asian and Middle Eastern origins,Israeli,10,10,0
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,225,130,90
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,65,45,25
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,100,45,55
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,25,10,15
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,20,20,0
Asian origins,South Asian origins,,235,120,115
Asian origins,South Asian origins,Bangladeshi,35,20,20
Asian origins,South Asian origins,Bengali,0,0,0
Asian origins,South Asian origins,Bhutanese,25,10,15
Asian origins,South Asian origins,East Indian,130,65,60
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,25,10,15
Asian origins,South Asian origins,Pakistani,10,10,0
Asian origins,South Asian origins,Punjabi,10,10,0
Asian origins,South Asian origins,Sinhalese,20,10,10
Asian origins,South Asian origins,Sri Lankan,35,20,20
Asian origins,South Asian origins,Tamil,0,0,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,0,0,0
Asian origins,East and Southeast Asian origins,,625,265,355
Asian origins,East and Southeast Asian origins,Burmese,0,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),15,10,15
Asian origins,East and Southeast Asian origins,Chinese,215,110,105
Asian origins,East and Southeast Asian origins,Filipino,215,90,130
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,0,0,0
Asian origins,East and Southeast Asian origins,Japanese,55,10,45
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,20,0,15
Asian origins,East and Southeast Asian origins,Laotian,10,0,10
Asian origins,East and Southeast Asian origins,Malaysian,0,0,0
Asian origins,East and Southeast Asian origins,Mongolian,0,0,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,20,10,10
Asian origins,East and Southeast Asian origins,Thai,0,0,0
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,95,40,55
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,10,0,10
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,10,0,10
Oceania origins,Other Asian origins,,50,20,20
Oceania origins,Australian,,30,0,20
Oceania origins,New Zealander,,10,10,0
Oceania origins,Pacific Islands origins,,10,10,10
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,10,10,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
