primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
Latin; Central and South American origins,Bolivian,,10,0,0
Latin; Central and South American origins,Brazilian,,15,0,10
Latin; Central and South American origins,Chilean,,30,15,10
Latin; Central and South American origins,Colombian,,10,10,0
Latin; Central and South American origins,Costa Rican,,0,0,0
Latin; Central and South American origins,Ecuadorian,,0,0,0
Latin; Central and South American origins,Guatemalan,,0,0,0
Latin; Central and South American origins,Guyanese,,10,0,10
Latin; Central and South American origins,Hispanic,,10,0,0
Latin; Central and South American origins,Honduran,,0,0,0
Latin; Central and South American origins,Maya,,0,0,0
Latin; Central and South American origins,Mexican,,45,15,30
Latin; Central and South American origins,Nicaraguan,,40,10,30
Latin; Central and South American origins,Panamanian,,0,0,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,30,25,10
Latin; Central and South American origins,Salvadorean,,45,20,20
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,15,0,15
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,25,10,15
African origins,,,385,175,210
African origins,Central and West African origins,,90,35,50
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,30,15,20
African origins,Central and West African origins,Cameroonian,15,10,10
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,0,0,0
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,15,0,10
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,10,0,0
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,15,10,10
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,0,0,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,10,0,0
African origins,North African origins,,90,45,45
African origins,North African origins,Algerian,0,0,0
African origins,North African origins,Berber,10,10,10
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,75,40,35
African origins,North African origins,Libyan,0,0,0
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,0,0,0
African origins,North African origins,Sudanese,0,0,0
African origins,North African origins,Tunisian,0,0,0
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,145,65,75
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,10,0,10
African origins,Southern and East African origins,Burundian,20,10,15
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,0,0,0
African origins,Southern and East African origins,Ethiopian,25,15,10
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,10,0,10
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,0,10,0
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,25,10,20
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,45,35,10
African origins,Southern and East African origins,South African,10,0,10
African origins,Southern and East African origins,Tanzanian,0,0,0
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,0,0,0
African origins,Southern and East African origins,Zambian,10,0,10
African origins,Southern and East African origins,Zimbabwean,10,0,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,0,0,0
African origins,Other African origins,,70,35,40
African origins,Other African origins,Black; n.o.s.,10,0,0
African origins,Other African origins,Other African origins; n.i.e.,65,30,35
Asian origins,Other African origins,,2700,1255,1440
Asian origins,West Central Asian and Middle Eastern origins,,710,355,355
Asian origins,West Central Asian and Middle Eastern origins,Afghan,35,15,20
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,75,25,45
Asian origins,West Central Asian and Middle Eastern origins,Armenian,50,35,15
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,15,10,10
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,85,35,50
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,20,15,10
Asian origins,West Central Asian and Middle Eastern origins,Israeli,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,25,15,10
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,195,105,85
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,105,55,55
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,80,45,35
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,60,35,25
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,10,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,0,0,0
Asian origins,South Asian origins,,470,210,265
Asian origins,South Asian origins,Bangladeshi,0,0,0
Asian origins,South Asian origins,Bengali,0,0,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,340,145,195
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,10,10,0
Asian origins,South Asian origins,Nepali,0,0,0
Asian origins,South Asian origins,Pakistani,35,15,20
Asian origins,South Asian origins,Punjabi,0,0,0
Asian origins,South Asian origins,Sinhalese,0,0,0
Asian origins,South Asian origins,Sri Lankan,70,30,35
Asian origins,South Asian origins,Tamil,10,0,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,20,0,20
Asian origins,East and Southeast Asian origins,,1550,710,845
Asian origins,East and Southeast Asian origins,Burmese,35,15,15
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),115,55,60
Asian origins,East and Southeast Asian origins,Chinese,910,430,480
Asian origins,East and Southeast Asian origins,Filipino,310,125,180
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,15,10,10
Asian origins,East and Southeast Asian origins,Japanese,45,15,35
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,60,25,40
Asian origins,East and Southeast Asian origins,Laotian,20,20,0
Asian origins,East and Southeast Asian origins,Malaysian,45,20,25
Asian origins,East and Southeast Asian origins,Mongolian,0,0,0
Asian origins,East and Southeast Asian origins,Singaporean,10,10,0
Asian origins,East and Southeast Asian origins,Taiwanese,0,0,0
Asian origins,East and Southeast Asian origins,Thai,15,0,10
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,140,70,75
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,10,0,0
Asian origins,Other Asian origins,,0,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,0,0,0
Oceania origins,Other Asian origins,,15,10,10
Oceania origins,Australian,,15,15,10
Oceania origins,New Zealander,,0,0,0
Oceania origins,Pacific Islands origins,,0,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
