primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
European origins,Eastern European origins,Czechoslovakian; n.o.s.,0,0,10
European origins,Eastern European origins,Estonian,20,10,10
European origins,Eastern European origins,Hungarian,170,85,85
European origins,Eastern European origins,Latvian,10,10,0
European origins,Eastern European origins,Lithuanian,35,30,10
European origins,Eastern European origins,Moldovan,0,0,0
European origins,Eastern European origins,Polish,610,330,280
European origins,Eastern European origins,Romanian,125,55,70
European origins,Eastern European origins,Russian,255,130,135
European origins,Eastern European origins,Slovak,15,0,10
European origins,Eastern European origins,Ukrainian,540,265,275
European origins,Eastern European origins,Eastern European origins; n.i.e.,35,10,25
European origins,Southern European origins,,3075,1605,1470
European origins,Southern European origins,Albanian,25,10,15
European origins,Southern European origins,Bosnian,75,40,35
European origins,Southern European origins,Catalan,0,0,0
European origins,Southern European origins,Croatian,95,50,45
European origins,Southern European origins,Cypriot,10,10,10
European origins,Southern European origins,Greek,230,140,85
European origins,Southern European origins,Italian,2265,1160,1100
European origins,Southern European origins,Kosovar,0,0,0
European origins,Southern European origins,Macedonian,0,0,0
European origins,Southern European origins,Maltese,25,10,10
European origins,Southern European origins,Montenegrin,0,0,0
European origins,Southern European origins,Portuguese,120,70,50
European origins,Southern European origins,Serbian,70,30,40
European origins,Southern European origins,Sicilian,20,20,0
European origins,Southern European origins,Slovenian,20,15,0
European origins,Southern European origins,Spanish,300,120,185
European origins,Southern European origins,Yugoslavian; n.o.s.,15,15,0
European origins,Southern European origins,Southern European origins; n.i.e.,0,0,0
European origins,Other European origins,,195,120,75
European origins,Other European origins,Basque,0,10,0
European origins,Other European origins,Jewish,115,60,60
European origins,Other European origins,Roma (Gypsy),0,0,0
European origins,Other European origins,Slavic; n.o.s.,10,0,0
European origins,Other European origins,Other European origins; n.i.e.,65,50,15
Caribbean origins,Other European origins,,285,130,150
Caribbean origins,Antiguan,,15,10,10
Caribbean origins,Bahamian,,0,10,0
Caribbean origins,Barbadian,,15,0,15
Caribbean origins,Bermudan,,0,0,0
Caribbean origins,Carib,,0,0,0
Caribbean origins,Cuban,,10,10,0
Caribbean origins,Dominican,,25,15,15
Caribbean origins,Grenadian,,10,10,0
Caribbean origins,Guadeloupean,,0,0,0
Caribbean origins,Haitian,,30,15,15
Caribbean origins,Jamaican,,85,50,40
Caribbean origins,Kittitian/Nevisian,,0,0,0
Caribbean origins,Martinican,,0,0,0
Caribbean origins,Montserratan,,0,0,0
Caribbean origins,Puerto Rican,,10,0,0
Caribbean origins,St. Lucian,,10,0,10
Caribbean origins,Trinidadian/Tobagonian,,30,20,15
Caribbean origins,Vincentian/Grenadinian,,15,10,10
Caribbean origins,West Indian; n.o.s.,,35,10,25
Caribbean origins,Caribbean origins; n.i.e.,,25,0,20
Latin; Central and South American origins,,,385,185,205
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,20,10,15
Latin; Central and South American origins,Arawak,,10,10,0
Latin; Central and South American origins,Argentinian,,40,35,10
Latin; Central and South American origins,Belizean,,0,0,0
Latin; Central and South American origins,Bolivian,,0,0,0
Latin; Central and South American origins,Brazilian,,35,25,10
Latin; Central and South American origins,Chilean,,10,0,10
Latin; Central and South American origins,Colombian,,70,30,45
Latin; Central and South American origins,Costa Rican,,0,0,0
Latin; Central and South American origins,Ecuadorian,,0,0,0
Latin; Central and South American origins,Guatemalan,,0,0,0
Latin; Central and South American origins,Guyanese,,75,40,30
Latin; Central and South American origins,Hispanic,,0,0,0
Latin; Central and South American origins,Honduran,,0,0,0
Latin; Central and South American origins,Maya,,0,0,0
Latin; Central and South American origins,Mexican,,55,20,35
Latin; Central and South American origins,Nicaraguan,,15,0,0
Latin; Central and South American origins,Panamanian,,0,0,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,0,0,0
Latin; Central and South American origins,Salvadorean,,30,10,20
Latin; Central and South American origins,Uruguayan,,15,10,0
Latin; Central and South American origins,Venezuelan,,20,10,15
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,15,0,10
African origins,,,1630,800,830
African origins,Central and West African origins,,320,155,165
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,0,0,0
African origins,Central and West African origins,Cameroonian,85,45,45
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,55,15,40
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,10,10,0
African origins,Central and West African origins,Guinean,30,15,10
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,0,0,0
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,20,15,0
African origins,Central and West African origins,Nigerian,110,50,60
African origins,Central and West African origins,Peulh,40,20,15
African origins,Central and West African origins,Senegalese,20,15,10
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,0,0,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,10,0,0
African origins,North African origins,,435,230,205
African origins,North African origins,Algerian,110,55,55
African origins,North African origins,Berber,15,10,10
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,190,115,80
African origins,North African origins,Libyan,25,10,10
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,35,15,25
African origins,North African origins,Sudanese,10,0,10
African origins,North African origins,Tunisian,50,35,20
African origins,North African origins,North African origins; n.i.e.,10,0,10
African origins,Southern and East African origins,,720,340,385
African origins,Southern and East African origins,Afrikaner,0,10,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,10,0,0
African origins,Southern and East African origins,Burundian,10,0,10
African origins,Southern and East African origins,Djiboutian,0,0,0
African origins,Southern and East African origins,Eritrean,35,10,25
African origins,Southern and East African origins,Ethiopian,95,55,40
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,20,15,10
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,10,0,0
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,20,0,10
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,450,195,250
African origins,Southern and East African origins,South African,25,15,10
African origins,Southern and East African origins,Tanzanian,10,0,0
African origins,Southern and East African origins,Tigrian,10,10,0
African origins,Southern and East African origins,Ugandan,0,0,0
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,10,0,10
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,40,25,15
African origins,Other African origins,,160,90,75
African origins,Other African origins,Black; n.o.s.,50,30,15
African origins,Other African origins,Other African origins; n.i.e.,125,65,60
Asian origins,Other African origins,,4290,2275,2015
Asian origins,West Central Asian and Middle Eastern origins,,1720,960,760
Asian origins,West Central Asian and Middle Eastern origins,Afghan,55,15,35
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,300,170,130
Asian origins,West Central Asian and Middle Eastern origins,Armenian,45,25,15
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Iranian,200,105,95
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,105,60,40
Asian origins,West Central Asian and Middle Eastern origins,Israeli,25,0,25
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,0,10,0
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Kurd,10,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,140,80,65
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,525,315,210
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,135,95,40
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,200,90,110
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,10
Asian origins,West Central Asian and Middle Eastern origins,Turk,60,35,20
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,55,25,30
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,100,50,55
Asian origins,South Asian origins,,970,595,375
Asian origins,South Asian origins,Bangladeshi,35,25,10
Asian origins,South Asian origins,Bengali,25,25,0
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,725,415,310
Asian origins,South Asian origins,Goan,0,0,0
Asian origins,South Asian origins,Gujarati,10,10,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,10,10,10
Asian origins,South Asian origins,Pakistani,95,60,35
Asian origins,South Asian origins,Punjabi,35,25,10
Asian origins,South Asian origins,Sinhalese,0,0,0
Asian origins,South Asian origins,Sri Lankan,35,10,20
Asian origins,South Asian origins,Tamil,15,15,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,30,25,0
Asian origins,East and Southeast Asian origins,,1625,735,895
Asian origins,East and Southeast Asian origins,Burmese,0,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),0,0,0
Asian origins,East and Southeast Asian origins,Chinese,960,455,505
Asian origins,East and Southeast Asian origins,Filipino,455,180,275
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,0,0,0
Asian origins,East and Southeast Asian origins,Japanese,30,10,20
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,50,20,30
Asian origins,East and Southeast Asian origins,Laotian,0,0,0
Asian origins,East and Southeast Asian origins,Malaysian,50,0,50
Asian origins,East and Southeast Asian origins,Mongolian,15,0,15
Asian origins,East and Southeast Asian origins,Singaporean,10,0,10
Asian origins,East and Southeast Asian origins,Taiwanese,25,10,15
Asian origins,East and Southeast Asian origins,Thai,10,10,0
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,180,110,70
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,0,0,0
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,0,0,0
Oceania origins,Other Asian origins,,15,10,10
Oceania origins,Australian,,20,10,10
Oceania origins,New Zealander,,0,0,0
Oceania origins,Pacific Islands origins,,0,0,0
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
