primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
European origins,Southern European origins,,2890,1370,1520
European origins,Southern European origins,Albanian,35,20,20
European origins,Southern European origins,Bosnian,20,0,15
European origins,Southern European origins,Catalan,0,0,0
European origins,Southern European origins,Croatian,95,45,50
European origins,Southern European origins,Cypriot,15,0,10
European origins,Southern European origins,Greek,195,105,90
European origins,Southern European origins,Italian,1540,795,750
European origins,Southern European origins,Kosovar,0,0,0
European origins,Southern European origins,Macedonian,10,0,10
European origins,Southern European origins,Maltese,15,0,10
European origins,Southern European origins,Montenegrin,0,0,0
European origins,Southern European origins,Portuguese,465,185,275
European origins,Southern European origins,Serbian,30,15,15
European origins,Southern European origins,Sicilian,10,10,0
European origins,Southern European origins,Slovenian,75,30,40
European origins,Southern European origins,Spanish,600,265,335
European origins,Southern European origins,Yugoslavian; n.o.s.,15,10,10
European origins,Southern European origins,Southern European origins; n.i.e.,0,0,0
European origins,Other European origins,,200,80,115
European origins,Other European origins,Basque,0,0,0
European origins,Other European origins,Jewish,100,40,65
European origins,Other European origins,Roma (Gypsy),20,10,10
European origins,Other European origins,Slavic; n.o.s.,0,0,10
European origins,Other European origins,Other European origins; n.i.e.,70,35,35
Caribbean origins,Other European origins,,1380,615,765
Caribbean origins,Antiguan,,0,10,0
Caribbean origins,Bahamian,,10,10,0
Caribbean origins,Barbadian,,60,20,40
Caribbean origins,Bermudan,,0,0,0
Caribbean origins,Carib,,0,0,10
Caribbean origins,Cuban,,30,20,0
Caribbean origins,Dominican,,20,10,10
Caribbean origins,Grenadian,,30,10,20
Caribbean origins,Guadeloupean,,0,0,10
Caribbean origins,Haitian,,665,290,375
Caribbean origins,Jamaican,,430,190,240
Caribbean origins,Kittitian/Nevisian,,0,0,0
Caribbean origins,Martinican,,0,0,0
Caribbean origins,Montserratan,,0,0,0
Caribbean origins,Puerto Rican,,10,10,10
Caribbean origins,St. Lucian,,60,30,30
Caribbean origins,Trinidadian/Tobagonian,,85,40,50
Caribbean origins,Vincentian/Grenadinian,,0,0,0
Caribbean origins,West Indian; n.o.s.,,45,15,30
Caribbean origins,Caribbean origins; n.i.e.,,35,20,15
Latin; Central and South American origins,,,560,235,325
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,55,20,35
Latin; Central and South American origins,Arawak,,0,0,0
Latin; Central and South American origins,Argentinian,,0,0,0
Latin; Central and South American origins,Belizean,,0,0,0
Latin; Central and South American origins,Bolivian,,0,0,0
Latin; Central and South American origins,Brazilian,,30,15,15
Latin; Central and South American origins,Chilean,,10,0,0
Latin; Central and South American origins,Colombian,,40,20,20
Latin; Central and South American origins,Costa Rican,,10,0,0
Latin; Central and South American origins,Ecuadorian,,0,0,0
Latin; Central and South American origins,Guatemalan,,40,15,25
Latin; Central and South American origins,Guyanese,,105,45,65
Latin; Central and South American origins,Hispanic,,0,0,0
Latin; Central and South American origins,Honduran,,25,0,20
Latin; Central and South American origins,Maya,,0,10,0
Latin; Central and South American origins,Mexican,,105,45,60
Latin; Central and South American origins,Nicaraguan,,50,15,35
Latin; Central and South American origins,Panamanian,,0,0,0
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,45,25,20
Latin; Central and South American origins,Salvadorean,,45,25,20
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,20,10,15
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,45,25,25
African origins,,,1520,695,830
African origins,Central and West African origins,,230,115,120
African origins,Central and West African origins,Akan,0,0,0
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,0,0,0
African origins,Central and West African origins,Burkinabe,15,0,0
African origins,Central and West African origins,Cameroonian,0,0,0
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,75,35,45
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,35,20,20
African origins,Central and West African origins,Guinean,0,0,0
African origins,Central and West African origins,Ibo,0,0,0
African origins,Central and West African origins,Ivorian,15,0,0
African origins,Central and West African origins,Liberian,0,0,0
African origins,Central and West African origins,Malian,0,0,0
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,45,15,35
African origins,Central and West African origins,Peulh,15,10,10
African origins,Central and West African origins,Senegalese,0,0,0
African origins,Central and West African origins,Sierra Leonean,0,0,0
African origins,Central and West African origins,Togolese,10,10,0
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,0,0,0
African origins,Central and West African origins,Central and West African origins; n.i.e.,20,20,0
African origins,North African origins,,525,265,255
African origins,North African origins,Algerian,25,10,15
African origins,North African origins,Berber,20,15,0
African origins,North African origins,Coptic,0,0,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,260,125,135
African origins,North African origins,Libyan,0,0,0
African origins,North African origins,Maure,10,15,0
African origins,North African origins,Moroccan,150,80,65
African origins,North African origins,Sudanese,25,20,10
African origins,North African origins,Tunisian,40,15,25
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,410,185,230
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,25,15,10
African origins,Southern and East African origins,Burundian,60,20,40
African origins,Southern and East African origins,Djiboutian,20,0,15
African origins,Southern and East African origins,Eritrean,0,0,0
African origins,Southern and East African origins,Ethiopian,30,10,25
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,25,10,15
African origins,Southern and East African origins,Malagasy,0,0,0
African origins,Southern and East African origins,Mauritian,50,25,30
African origins,Southern and East African origins,Oromo,0,0,0
African origins,Southern and East African origins,Rwandan,35,10,25
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,105,45,60
African origins,Southern and East African origins,South African,40,25,10
African origins,Southern and East African origins,Tanzanian,20,15,0
African origins,Southern and East African origins,Tigrian,0,0,0
African origins,Southern and East African origins,Ugandan,0,0,0
African origins,Southern and East African origins,Zambian,0,0,0
African origins,Southern and East African origins,Zimbabwean,0,10,0
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,25,15,20
African origins,Other African origins,,380,145,230
African origins,Other African origins,Black; n.o.s.,70,15,55
African origins,Other African origins,Other African origins; n.i.e.,310,130,175
Asian origins,Other African origins,,5010,2505,2500
Asian origins,West Central Asian and Middle Eastern origins,,2095,1095,1000
Asian origins,West Central Asian and Middle Eastern origins,Afghan,85,50,35
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,120,60,55
Asian origins,West Central Asian and Middle Eastern origins,Armenian,80,45,35
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,240,160,80
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,60,35,25
Asian origins,West Central Asian and Middle Eastern origins,Israeli,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,70,30,35
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kurd,25,15,10
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,0,0,10
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,1190,570,625
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,135,75,55
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,185,130,55
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Turk,60,35,25
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,40,20,20
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,10,0,0
Asian origins,South Asian origins,,950,455,495
Asian origins,South Asian origins,Bangladeshi,15,10,10
Asian origins,South Asian origins,Bengali,20,10,15
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,735,345,385
Asian origins,South Asian origins,Goan,0,10,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,0
Asian origins,South Asian origins,Nepali,15,10,10
Asian origins,South Asian origins,Pakistani,135,65,70
Asian origins,South Asian origins,Punjabi,0,10,10
Asian origins,South Asian origins,Sinhalese,10,10,0
Asian origins,South Asian origins,Sri Lankan,20,15,10
Asian origins,South Asian origins,Tamil,0,0,0
Asian origins,South Asian origins,South Asian origins; n.i.e.,30,20,15
Asian origins,East and Southeast Asian origins,,2005,975,1030
Asian origins,East and Southeast Asian origins,Burmese,0,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),0,0,0
Asian origins,East and Southeast Asian origins,Chinese,1265,620,645
Asian origins,East and Southeast Asian origins,Filipino,430,205,220
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,30,10,20
Asian origins,East and Southeast Asian origins,Japanese,140,60,80
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,25,10,15
Asian origins,East and Southeast Asian origins,Laotian,15,10,10
Asian origins,East and Southeast Asian origins,Malaysian,0,0,0
Asian origins,East and Southeast Asian origins,Mongolian,10,0,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,0,0,0
Asian origins,East and Southeast Asian origins,Thai,10,10,10
Asian origins,East and Southeast Asian origins,Tibetan,0,0,0
Asian origins,East and Southeast Asian origins,Vietnamese,200,125,80
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,20,10,10
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,20,0,10
Oceania origins,Other Asian origins,,75,15,55
Oceania origins,Australian,,45,15,30
Oceania origins,New Zealander,,40,10,30
Oceania origins,Pacific Islands origins,,10,0,10
Oceania origins,Pacific Islands origins,Fijian,10,0,10
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,0,0,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,0,0,0
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,0,0
