primary_ethnic_origin,secondary_ethnic_origin,tertiary_ethnic_origin,total_count,male_count,female_count
European origins,Eastern European origins,Moldovan,0,0,0
European origins,Eastern European origins,Polish,1455,680,770
European origins,Eastern European origins,Romanian,240,105,135
European origins,Eastern European origins,Russian,575,220,360
European origins,Eastern European origins,Slovak,90,50,35
European origins,Eastern European origins,Ukrainian,1210,510,705
European origins,Eastern European origins,Eastern European origins; n.i.e.,20,10,10
European origins,Southern European origins,,3870,1870,2000
European origins,Southern European origins,Albanian,45,25,20
European origins,Southern European origins,Bosnian,15,10,10
European origins,Southern European origins,Catalan,0,0,0
European origins,Southern European origins,Croatian,130,55,80
European origins,Southern European origins,Cypriot,10,0,0
European origins,Southern European origins,Greek,345,190,160
European origins,Southern European origins,Italian,1935,955,980
European origins,Southern European origins,Kosovar,0,0,0
European origins,Southern European origins,Macedonian,0,0,0
European origins,Southern European origins,Maltese,10,0,0
European origins,Southern European origins,Montenegrin,0,0,0
European origins,Southern European origins,Portuguese,795,370,425
European origins,Southern European origins,Serbian,105,55,50
European origins,Southern European origins,Sicilian,0,10,0
European origins,Southern European origins,Slovenian,100,45,50
European origins,Southern European origins,Spanish,620,280,335
European origins,Southern European origins,Yugoslavian; n.o.s.,25,20,10
European origins,Southern European origins,Southern European origins; n.i.e.,0,0,0
European origins,Other European origins,,235,120,110
European origins,Other European origins,Basque,15,10,10
European origins,Other European origins,Jewish,100,55,45
European origins,Other European origins,Roma (Gypsy),0,0,0
European origins,Other European origins,Slavic; n.o.s.,0,0,0
European origins,Other European origins,Other European origins; n.i.e.,115,60,60
Caribbean origins,Other European origins,,2955,1420,1535
Caribbean origins,Antiguan,,20,15,10
Caribbean origins,Bahamian,,0,0,0
Caribbean origins,Barbadian,,140,70,70
Caribbean origins,Bermudan,,10,0,15
Caribbean origins,Carib,,10,0,0
Caribbean origins,Cuban,,55,25,35
Caribbean origins,Dominican,,40,15,25
Caribbean origins,Grenadian,,20,15,10
Caribbean origins,Guadeloupean,,0,0,0
Caribbean origins,Haitian,,1605,740,865
Caribbean origins,Jamaican,,650,330,315
Caribbean origins,Kittitian/Nevisian,,0,0,0
Caribbean origins,Martinican,,0,0,0
Caribbean origins,Montserratan,,0,10,0
Caribbean origins,Puerto Rican,,10,0,0
Caribbean origins,St. Lucian,,80,35,45
Caribbean origins,Trinidadian/Tobagonian,,90,45,40
Caribbean origins,Vincentian/Grenadinian,,10,0,10
Caribbean origins,West Indian; n.o.s.,,170,65,105
Caribbean origins,Caribbean origins; n.i.e.,,215,115,105
Latin; Central and South American origins,,,1000,505,495
Latin; Central and South American origins,Aboriginal from Central/South America (except Arawak and Maya),,75,40,35
Latin; Central and South American origins,Arawak,,0,0,0
Latin; Central and South American origins,Argentinian,,10,0,0
Latin; Central and South American origins,Belizean,,15,15,0
Latin; Central and South American origins,Bolivian,,0,0,0
Latin; Central and South American origins,Brazilian,,20,0,10
Latin; Central and South American origins,Chilean,,50,20,30
Latin; Central and South American origins,Colombian,,150,60,90
Latin; Central and South American origins,Costa Rican,,0,0,0
Latin; Central and South American origins,Ecuadorian,,0,0,0
Latin; Central and South American origins,Guatemalan,,40,10,25
Latin; Central and South American origins,Guyanese,,150,70,80
Latin; Central and South American origins,Hispanic,,10,15,0
Latin; Central and South American origins,Honduran,,0,0,10
Latin; Central and South American origins,Maya,,30,15,10
Latin; Central and South American origins,Mexican,,180,105,75
Latin; Central and South American origins,Nicaraguan,,70,35,35
Latin; Central and South American origins,Panamanian,,0,0,10
Latin; Central and South American origins,Paraguayan,,0,0,0
Latin; Central and South American origins,Peruvian,,55,20,30
Latin; Central and South American origins,Salvadorean,,120,65,50
Latin; Central and South American origins,Uruguayan,,0,0,0
Latin; Central and South American origins,Venezuelan,,50,15,35
Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,,65,35,30
African origins,,,4355,2095,2260
African origins,Central and West African origins,,1095,570,525
African origins,Central and West African origins,Akan,50,20,30
African origins,Central and West African origins,Angolan,0,0,0
African origins,Central and West African origins,Ashanti,0,0,0
African origins,Central and West African origins,Beninese,20,0,15
African origins,Central and West African origins,Burkinabe,15,10,10
African origins,Central and West African origins,Cameroonian,195,110,85
African origins,Central and West African origins,Chadian,0,0,0
African origins,Central and West African origins,Congolese,330,170,160
African origins,Central and West African origins,Edo,0,0,0
African origins,Central and West African origins,Ewe,0,0,0
African origins,Central and West African origins,Gabonese,0,0,0
African origins,Central and West African origins,Gambian,0,0,0
African origins,Central and West African origins,Ghanaian,135,65,70
African origins,Central and West African origins,Guinean,20,0,10
African origins,Central and West African origins,Ibo,35,15,15
African origins,Central and West African origins,Ivorian,40,35,0
African origins,Central and West African origins,Liberian,10,10,0
African origins,Central and West African origins,Malian,10,0,10
African origins,Central and West African origins,Malinké,0,0,0
African origins,Central and West African origins,Nigerian,80,55,30
African origins,Central and West African origins,Peulh,0,0,0
African origins,Central and West African origins,Senegalese,40,15,25
African origins,Central and West African origins,Sierra Leonean,0,10,0
African origins,Central and West African origins,Togolese,25,10,15
African origins,Central and West African origins,Wolof,0,0,0
African origins,Central and West African origins,Yoruba,50,30,15
African origins,Central and West African origins,Central and West African origins; n.i.e.,140,55,80
African origins,North African origins,,1120,560,560
African origins,North African origins,Algerian,110,65,40
African origins,North African origins,Berber,85,40,40
African origins,North African origins,Coptic,0,10,0
African origins,North African origins,Dinka,0,0,0
African origins,North African origins,Egyptian,460,230,225
African origins,North African origins,Libyan,190,85,110
African origins,North African origins,Maure,0,0,0
African origins,North African origins,Moroccan,210,105,105
African origins,North African origins,Sudanese,20,10,15
African origins,North African origins,Tunisian,75,45,30
African origins,North African origins,North African origins; n.i.e.,0,0,0
African origins,Southern and East African origins,,1320,620,700
African origins,Southern and East African origins,Afrikaner,0,0,0
African origins,Southern and East African origins,Amhara,0,0,0
African origins,Southern and East African origins,Bantu; n.o.s.,40,25,20
African origins,Southern and East African origins,Burundian,100,45,55
African origins,Southern and East African origins,Djiboutian,40,20,15
African origins,Southern and East African origins,Eritrean,15,0,10
African origins,Southern and East African origins,Ethiopian,190,85,110
African origins,Southern and East African origins,Harari,0,0,0
African origins,Southern and East African origins,Kenyan,55,15,40
African origins,Southern and East African origins,Malagasy,65,35,30
African origins,Southern and East African origins,Mauritian,40,20,20
African origins,Southern and East African origins,Oromo,15,0,15
African origins,Southern and East African origins,Rwandan,80,25,50
African origins,Southern and East African origins,Seychellois,0,0,0
African origins,Southern and East African origins,Somali,550,275,275
African origins,Southern and East African origins,South African,30,10,25
African origins,Southern and East African origins,Tanzanian,10,10,0
African origins,Southern and East African origins,Tigrian,15,10,10
African origins,Southern and East African origins,Ugandan,35,20,20
African origins,Southern and East African origins,Zambian,10,0,0
African origins,Southern and East African origins,Zimbabwean,20,10,10
African origins,Southern and East African origins,Zulu,0,0,0
African origins,Southern and East African origins,Southern and East African origins; n.i.e.,75,35,35
African origins,Other African origins,,900,400,510
African origins,Other African origins,Black; n.o.s.,90,35,55
African origins,Other African origins,Other African origins; n.i.e.,815,365,450
Asian origins,Other African origins,,9160,4530,4635
Asian origins,West Central Asian and Middle Eastern origins,,3635,1835,1795
Asian origins,West Central Asian and Middle Eastern origins,Afghan,675,345,325
Asian origins,West Central Asian and Middle Eastern origins,Arab; n.o.s.,270,135,135
Asian origins,West Central Asian and Middle Eastern origins,Armenian,120,60,60
Asian origins,West Central Asian and Middle Eastern origins,Assyrian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Azerbaijani,10,10,10
Asian origins,West Central Asian and Middle Eastern origins,Georgian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Hazara,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Iranian,475,235,235
Asian origins,West Central Asian and Middle Eastern origins,Iraqi,100,45,55
Asian origins,West Central Asian and Middle Eastern origins,Israeli,15,10,10
Asian origins,West Central Asian and Middle Eastern origins,Jordanian,80,45,40
Asian origins,West Central Asian and Middle Eastern origins,Kazakh,0,0,10
Asian origins,West Central Asian and Middle Eastern origins,Kurd,80,50,30
Asian origins,West Central Asian and Middle Eastern origins,Kuwaiti,15,0,0
Asian origins,West Central Asian and Middle Eastern origins,Kyrgyz,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Lebanese,1595,815,775
Asian origins,West Central Asian and Middle Eastern origins,Palestinian,130,65,70
Asian origins,West Central Asian and Middle Eastern origins,Pashtun,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Saudi Arabian,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Syrian,245,105,140
Asian origins,West Central Asian and Middle Eastern origins,Tajik,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Tatar,10,0,10
Asian origins,West Central Asian and Middle Eastern origins,Turk,75,45,30
Asian origins,West Central Asian and Middle Eastern origins,Turkmen,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uighur,0,0,0
Asian origins,West Central Asian and Middle Eastern origins,Uzbek,15,15,0
Asian origins,West Central Asian and Middle Eastern origins,Yemeni,60,30,35
Asian origins,West Central Asian and Middle Eastern origins,West Central Asian and Middle Eastern origins; n.i.e.,115,50,65
Asian origins,South Asian origins,,3160,1575,1585
Asian origins,South Asian origins,Bangladeshi,225,135,95
Asian origins,South Asian origins,Bengali,95,65,30
Asian origins,South Asian origins,Bhutanese,0,0,0
Asian origins,South Asian origins,East Indian,2130,1040,1085
Asian origins,South Asian origins,Goan,15,10,0
Asian origins,South Asian origins,Gujarati,0,0,0
Asian origins,South Asian origins,Kashmiri,0,0,10
Asian origins,South Asian origins,Nepali,25,10,15
Asian origins,South Asian origins,Pakistani,485,230,255
Asian origins,South Asian origins,Punjabi,45,25,20
Asian origins,South Asian origins,Sinhalese,30,10,10
Asian origins,South Asian origins,Sri Lankan,95,45,50
Asian origins,South Asian origins,Tamil,20,0,15
Asian origins,South Asian origins,South Asian origins; n.i.e.,125,55,65
Asian origins,East and Southeast Asian origins,,2505,1180,1320
Asian origins,East and Southeast Asian origins,Burmese,10,0,0
Asian origins,East and Southeast Asian origins,Cambodian (Khmer),35,15,15
Asian origins,East and Southeast Asian origins,Chinese,1480,705,775
Asian origins,East and Southeast Asian origins,Filipino,655,305,345
Asian origins,East and Southeast Asian origins,Hmong,0,0,0
Asian origins,East and Southeast Asian origins,Indonesian,15,0,15
Asian origins,East and Southeast Asian origins,Japanese,75,30,40
Asian origins,East and Southeast Asian origins,Karen,0,0,0
Asian origins,East and Southeast Asian origins,Korean,105,50,60
Asian origins,East and Southeast Asian origins,Laotian,10,10,0
Asian origins,East and Southeast Asian origins,Malaysian,10,10,10
Asian origins,East and Southeast Asian origins,Mongolian,10,10,0
Asian origins,East and Southeast Asian origins,Singaporean,0,0,0
Asian origins,East and Southeast Asian origins,Taiwanese,15,15,0
Asian origins,East and Southeast Asian origins,Thai,15,0,10
Asian origins,East and Southeast Asian origins,Tibetan,10,0,10
Asian origins,East and Southeast Asian origins,Vietnamese,220,110,115
Asian origins,East and Southeast Asian origins,East and Southeast Asian origins; n.i.e.,0,0,0
Asian origins,Other Asian origins,,30,15,15
Asian origins,Other Asian origins,Other Asian origins; n.i.e.,25,10,15
Oceania origins,Other Asian origins,,105,55,45
Oceania origins,Australian,,45,25,15
Oceania origins,New Zealander,,45,25,20
Oceania origins,Pacific Islands origins,,20,10,10
Oceania origins,Pacific Islands origins,Fijian,0,0,0
Oceania origins,Pacific Islands origins,Hawaiian,0,0,0
Oceania origins,Pacific Islands origins,Maori,10,10,0
Oceania origins,Pacific Islands origins,Polynesian; n.o.s.,10,0,10
Oceania origins,Pacific Islands origins,Samoan,0,0,0
Oceania origins,Pacific Islands origins,Pacific Islands origins; n.i.e.,0,10,0
